719024929	20180101	201801	2018	2018.0027											CAN	CANADA	CAN								1	190	190	19	4	-10.0	4	1	4	-2.51572327044025	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20180101000000	https://www.bclocalnews.com/news/issues-that-mattered-to-south-okanagan-residents-in-2017/
719024930	20180101	201801	2018	2018.0027											CHN	CHINA	CHN								1	042	042	04	1	1.9	6	1	6	1.91387559808613	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20180101000000	https://www.gattonstar.com.au/news/councillors-and-officers-bill-ratepayers-for-globa/3301325/
719024931	20180101	201801	2018	2018.0027											CHRCTH	THE POPE				CHR	CTH				0	036	036	03	1	4.0	3	1	3	-0.3921568627451	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20180101000000	https://catholiccitizens.org/news/76842/vatican-without-peace-money-sex-lgbt-creche/
719024932	20180101	201801	2018	2018.0027											COP	POLICE						COP			1	020	020	02	1	3.0	27	1	27	-3.41880341880342	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20180101000000	https://kmcx.iheart.com/content/2017-12-31-houston-cops-find-stash-of-weapons-in-hotel-room/
719024933	20180101	201801	2018	2018.0027											COP	POLICE						COP			1	020	020	02	1	3.0	48	12	24	-5.09241357761761	0								3	Wichita, Kansas, United States	US	USKS	KS173	37.6922	-97.3375	473862	3	Wichita, Kansas, United States	US	USKS	KS173	37.6922	-97.3375	473862	20180101000000	http://www.kmjnow.com/news/none-of-this-makes-sense-prank-call-victims-mother-pleads-for-answers/
719024934	20180101	201801	2018	2018.0027											COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-5.28846153846154	0								3	Bosque County, Texas, United States	US	USTX		31.9002	-97.6503	1383803	3	Bosque County, Texas, United States	US	USTX		31.9002	-97.6503	1383803	20180101000000	http://www.kxxv.com/story/37167401/multiple-accidents-across-central-texas-due-to-icy-conditions
719024935	20180101	201801	2018	2018.0027											COP	POLICE						COP			0	040	040	04	1	1.0	24	12	24	-5.09241357761761	0								3	Wichita, Kansas, United States	US	USKS	KS173	37.6922	-97.3375	473862	3	Wichita, Kansas, United States	US	USKS	KS173	37.6922	-97.3375	473862	20180101000000	http://www.kmjnow.com/news/none-of-this-makes-sense-prank-call-victims-mother-pleads-for-answers/
719024936	20180101	201801	2018	2018.0027											COP	PRISON						COP			1	042	042	04	1	1.9	10	1	10	-4.81927710843373	0								4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20180101000000	https://972mag.com/972s-story-of-the-year-2017-the-trial-of-dareen-tatour/132064/
719024937	20180101	201801	2018	2018.0027											COP	POLICE						COP			0	042	042	04	1	1.9	5	1	5	-0.13306719893546	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20180101000000	http://forum.pafoa.org/external.php?s=ed9c3d72f9c74d592d53498146586fe2&type=RSS2&forumids=121
719024938	20180101	201801	2018	2018.0027											COP	POLICE						COP			1	043	043	04	1	2.8	10	2	10	-3.67300163950881	0								0								0								20180101000000	https://www.gattonstar.com.au/news/unlicensed-driver-in-reckless-rampage-through-town/3301292/
719024939	20180101	201801	2018	2018.0027											COP	DEPUTY						COP			0	057	057	05	1	8.0	10	1	10	-2.37495501979129	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20180101000000	http://www.independent.co.uk/news/world/americas/president-donald-trump-white-house-first-year-inauguration-federal-bureaucracy-barack-obama-a8135921.html
719024940	20180101	201801	2018	2018.0027											COP	POLICEMAN						COP			1	081	081	08	2	5.0	10	1	10	-4.81927710843373	0								4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20180101000000	https://972mag.com/972s-story-of-the-year-2017-the-trial-of-dareen-tatour/132064/
719024941	20180101	201801	2018	2018.0027											COP	DEPUTIES						COP			0	090	090	09	2	-2.0	8	1	8	-2.17821782178218	0								3	Edgewood, South Carolina, United States	US	USSC	SC055	34.2874	-80.6137	1235079	3	Edgewood, South Carolina, United States	US	USSC	SC055	34.2874	-80.6137	1235079	20180101000000	http://forum.pafoa.org/external.php?s=ed9c3d72f9c74d592d53498146586fe2&type=RSS2&forumids=11
719024942	20180101	201801	2018	2018.0027											COP	DEPUTIES						COP			0	090	090	09	2	-2.0	2	1	2	-2.17821782178218	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20180101000000	http://forum.pafoa.org/external.php?s=ed9c3d72f9c74d592d53498146586fe2&type=RSS2&forumids=11
